Table,Ave_C_Mean,Ave_C_RMS
110_sec_build_vio,0.0270696446832,8.94121981958285e-05
110_sec_build_vio,0.027402495714,8.878264139795128e-05
110_sec_build_vio,0.0285144004655,9.03807475870119e-05
110_sec_build_vio,0.027916304273,8.840394676483038e-05
110_sec_build_vio,0.02738171517,8.849893539420871e-05
110_sec_build_vio,0.0284018049483,9.000051348594663e-05
110_sec_build_vio,0.0273316100739,8.89981529157343e-05
110_sec_build_vio,0.027916304273,8.840394676482978e-05
110_sec_build_vio,0.0278910703929,8.840942193209518e-05
110_sec_bus_lic,0.0280395035366,0.00045764091570158876
110_sec_bus_lic,0.0278083345721,0.0004534742240297863
110_sec_bus_lic,0.0276863633336,0.00045407749484916
110_sec_bus_lic,0.0278083345721,0.00045347422402978554
110_sec_bus_lic,0.0278083345721,0.00045347422402978527
110_sec_bus_lic,0.0278083345721,0.00045347422402978527
110_sec_bus_lic,0.0278083345721,0.00045347422402978516
110_sec_bus_lic,0.0277853044976,0.00045595576694804497
110_sec_bus_lic,0.0278083345721,0.00045347422402978543
110_sec_chi_crime,0.0278765568837,4.279448620185956e-05
110_sec_chi_crime,0.0403134612069,6.514387386871733e-05
110_sec_chi_crime,0.0278769016173,4.279447756295738e-05
110_sec_chi_crime,0.0233924197817,4.635469818400378e-05
110_sec_chi_crime,0.0278765698828,4.2794471141288815e-05
110_sec_chi_crime,0.0278769016173,4.2794477562958766e-05
110_sec_chi_crime,0.0265271843134,4.395548235684768e-05
110_sec_chi_crime,0.0278769016173,4.279447756295778e-05
110_sec_chi_crime,0.0267578300801,4.368802964630097e-05
110_sec_contracts,0.0271687821252,0.0003004516475834517
110_sec_contracts,0.0271767296257,0.0003004644828571395
110_sec_contracts,0.027208639568,0.000300846221396965
110_sec_contracts,0.0266970599181,0.0003307170063790018
110_sec_contracts,0.0278153846154,0.00030819958184351287
110_sec_contracts,0.0257902984058,0.0003120026036255647
110_sec_contracts,0.027692354815,0.0003068253843262775
110_sec_contracts,0.0304782808432,0.00033924856520177183
110_sec_contracts,0.0272378449409,0.0003012227049119037
110_sec_graf_rmv,0.0278892500841,0.00010886138588262135
110_sec_graf_rmv,0.0278892765777,0.00010886148929647633
110_sec_graf_rmv,0.0281278843417,0.00010981535338830272
110_sec_graf_rmv,0.0278892500841,0.00010886138588260494
110_sec_graf_rmv,0.0282258662336,0.00011027471648112029
110_sec_graf_rmv,0.027541667429,0.000108891380130903
110_sec_graf_rmv,0.0278892500841,0.0001088613858826212
110_sec_graf_rmv,0.0278938032245,0.0001088797342722697
110_sec_graf_rmv,0.0278797611186,0.00010885545767362282
115_sec_build_vio,0.0408193977284,0.00010972859367883683
115_sec_build_vio,0.041254569079,0.00010880744584703208
115_sec_build_vio,0.0428023477962,0.00011059111991647027
115_sec_build_vio,0.0419891500904,0.00010835119045277984
115_sec_build_vio,0.0412205277906,0.00010847415466570008
115_sec_build_vio,0.042648228537,0.00011013637509939426
115_sec_build_vio,0.0411340265566,0.00010905855723996862
115_sec_build_vio,0.0419891500904,0.00010835119045277967
115_sec_build_vio,0.0419516234298,0.00010835709162805068
115_sec_bus_lic,0.041362514179,0.0005531496818636032
115_sec_bus_lic,0.0410352972268,0.0005480520835079813
115_sec_bus_lic,0.0407351912896,0.0005479306744107788
115_sec_bus_lic,0.0410352972268,0.0005480520835079827
115_sec_bus_lic,0.0410352972268,0.0005480520835079836
115_sec_bus_lic,0.0410352972268,0.0005480520835079836
115_sec_bus_lic,0.0410352972268,0.0005480520835079838
115_sec_bus_lic,0.0408650710021,0.0005499384939699912
115_sec_bus_lic,0.0410352972268,0.0005480520835079833
115_sec_chi_crime,0.0417256701323,5.233116772693143e-05
115_sec_chi_crime,0.0575274123572,7.698114905393739e-05
115_sec_chi_crime,0.0417263069577,5.2331169859681893e-05
115_sec_chi_crime,0.0352177329649,5.683168577419142e-05
115_sec_chi_crime,0.0417257398807,5.2331185898582705e-05
115_sec_chi_crime,0.0417263069577,5.233116985968202e-05
115_sec_chi_crime,0.0397123603797,5.372510476066872e-05
115_sec_chi_crime,0.0417263069577,5.233116985968174e-05
115_sec_chi_crime,0.0400724461559,5.3430978227089835e-05
115_sec_contracts,0.0419340336575,0.0003765606829114233
115_sec_contracts,0.0419307245834,0.00037642175661719955
115_sec_contracts,0.0419808632532,0.000376892822307564
115_sec_contracts,0.041103461109,0.00041351481412390677
115_sec_contracts,0.0428251655731,0.00038581995143002675
115_sec_contracts,0.0397246385455,0.0003904470285031945
115_sec_contracts,0.0427202463481,0.00038449921404417416
115_sec_contracts,0.0463961491365,0.00042112083073621585
115_sec_contracts,0.0420189520792,0.0003773069132225267
115_sec_graf_rmv,0.0418646537688,0.00013344717189498213
115_sec_graf_rmv,0.0418646935385,0.00013344729866432396
115_sec_graf_rmv,0.0421886315305,0.00013452568857201302
115_sec_graf_rmv,0.0418646537687,0.0001334471718949163
115_sec_graf_rmv,0.0423417497831,0.00013517263578160992
115_sec_graf_rmv,0.0414087083791,0.00013358074253127505
115_sec_graf_rmv,0.0418646537688,0.00013344717189498075
115_sec_graf_rmv,0.0418707880808,0.00013346719597825068
115_sec_graf_rmv,0.0418525852502,0.0001334414280807055
